curve_uid,source_record_id,source_doi,paper_key,figure_id,panel_id,curve_label,condition_label,native_point_count,fit_point_count,axis_orientation,linear_axes,current_density_basis,reference_basis,reference_axis_ready,potential_unit_mode,current_unit_mode,eta_rule,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,fit_range_ok,canonical_fit_eligible,current_reaches_20_mA_cm2,retained_source_record,retained_source_record_id,included_figure4,selection_reason
batch8/case1534/figure_3__panel_b_i/curve_1,batch8/case1534,10.1021/jacs.0c02202,10.1021/jacs.0c02202,figure_3,b_i,i,location i,40,2,unknown,True,False,non_rhe_or_unclear,False,V,A_to_mA,abs_overpotential_axis,1.0,dominant_high_eta_current_sign,9,54.27408412482731,325.6445047489793,106.00465052660365,263.98577485980024,False,False,True,True,batch8/case1534,False,unsupported_current_density_axes
batch8/case1534/figure_3__panel_b_ii/curve_1,batch8/case1534,10.1021/jacs.0c02202,10.1021/jacs.0c02202,figure_3,b_ii,ii,ii,41,1,unknown,True,False,non_rhe_or_unclear,False,V,A_to_mA,abs_overpotential_axis,-1.0,dominant_high_eta_current_sign,1,434.19267299864543,434.19267299864543,773.7968643490116,773.7968643490116,False,False,True,True,batch8/case1534,False,unsupported_current_density_axes
batch8/case1534/figure_3__panel_b_iii/curve_1,batch8/case1534,10.1021/jacs.0c02202,10.1021/jacs.0c02202,figure_3,b_iii,location iii,iii,48,1,unknown,True,False,non_rhe_or_unclear,False,V,A_to_mA,abs_overpotential_axis,-1.0,single_current_sign,1,487.8048780487759,487.8048780487759,480.6312769010043,480.6312769010043,False,False,True,True,batch8/case1534,False,unsupported_current_density_axes
batch8/case1534/figure_3__panel_b_iv/curve_1,batch8/case1534,10.1021/jacs.0c02202,10.1021/jacs.0c02202,figure_3,b_iv,iv trace,location iv,53,2,unknown,True,False,non_rhe_or_unclear,False,V,A_to_mA,abs_overpotential_axis,1.0,dominant_high_eta_current_sign,6,189.9592944369033,461.32971506105525,448.3818107333061,469.8893895944286,False,False,True,True,batch8/case1534,False,unsupported_current_density_axes
batch8/case1536/figure_5__panel_b/curve_blue_h2o,batch8/case1536,10.1021/jacs.0c04034,10.1021/jacs.0c04034,figure_5,b,H2O,240 mM H2O,45,0,unknown,True,False,non_rhe_or_unclear,False,V,mA,abs_overpotential_axis,0.0,no_valid_points,0,,,,,False,False,False,True,batch8/case1536,False,unsupported_current_density_axes
batch8/case1536/figure_5__panel_b/curve_red_d2o,batch8/case1536,10.1021/jacs.0c04034,10.1021/jacs.0c04034,figure_5,b,D2O,240 mM D2O,38,0,unknown,True,False,non_rhe_or_unclear,False,V,mA,abs_overpotential_axis,0.0,no_valid_points,0,,,,,False,False,False,True,batch8/case1536,False,unsupported_current_density_axes
batch8/case1538/figure_6__panel_A/curve_1,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,a,Cu/C,Cu/C,64,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,36,0.3404255319148924,88.85106382978724,398.76965140123036,590.1572112098429,True,True,True,True,batch8/case1538,True,included
batch8/case1538/figure_6__panel_A/curve_2,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,a,Ni/C,Ni/C,36,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,36,2.4680851063829774,89.27659574468085,372.79562542720447,564.183185235817,True,True,True,True,batch8/case1538,True,included
batch8/case1538/figure_6__panel_A/curve_3,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,a,Ni0.25Cu0.75/C,Ni0.25Cu0.75/C,58,50,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,58,1.1914893617021265,86.72340425531915,43.33561175666445,346.82159945317846,True,True,True,True,batch8/case1538,True,included
batch8/case1538/figure_6__panel_A/curve_4,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,a,Ni0.50Cu0.50/C,Ni0.50Cu0.50/C,34,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,5.02127659574468,89.27659574468085,367.32740943267265,547.7785372522214,True,True,True,True,batch8/case1538,True,included
batch8/case1538/figure_6__panel_A/curve_5,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,a,Ni0.75Cu0.25/C,Ni0.75Cu0.25/C,85,50,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,76,0.3404255319148924,89.27659574468085,114.42241968557764,491.72932330827075,True,True,True,True,batch8/case1538,True,included
batch8/case1538/figure_6__panel_A/curve_6,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,a,Pt/C (40%),Pt/C (40%),30,30,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,30,0.6595744680851051,89.06382978723404,3.417634996582365,178.6739576213261,True,True,True,True,batch8/case1538,True,included
batch8/case1538/figure_6__panel_D/c1,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,d,Cu/C,Cu/C,28,11,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,11,0.23827046918123265,1.981600735970561,450.34965034965035,562.2377622377622,False,False,False,True,batch8/case1538,False,insufficient_points_or_range
batch8/case1538/figure_6__panel_D/c2,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,d,Ni/C,Ni/C,31,12,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,12,0.23367065317387295,1.981600735970561,415.3846153846154,538.4615384615385,False,False,False,True,batch8/case1538,False,insufficient_points_or_range
batch8/case1538/figure_6__panel_D/c3,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,d,Ni0.50Cu0.50/C,Ni0.50Cu0.50/C,23,13,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,13,0.22447102115915354,1.949402023919043,370.6293706293706,504.8951048951049,False,False,False,True,batch8/case1538,False,insufficient_points_or_range
batch8/case1538/figure_6__panel_D/c4,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,d,Ni0.75Cu0.25/C,Ni0.75Cu0.25/C,47,16,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,16,0.20607175712971473,1.981600735970561,348.25174825174827,516.0839160839162,False,False,False,True,batch8/case1538,False,insufficient_points_or_range
batch8/case1538/figure_6__panel_D/c5,batch8/case1538,10.1021/jacs.0c06960,10.1021/jacs.0c06960,figure_6,d,Ni0.25Cu0.75/C,Ni0.25Cu0.75/C,35,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,0.21987120515179384,1.9724011039558416,232.16783216783216,422.3776223776224,False,False,False,True,batch8/case1538,False,insufficient_points_or_range
batch8/case1543/figure_1__panel_8/curve_1,batch8/case1543,10.1021/jacs.0c11261,10.1021/jacs.0c11261,figure_1,8,Experiment,Experiment,38,17,potential_x_current_y,False,False,rhe,True,V,mA,minus_E_RHE_negative_branch,1.0,single_current_sign,17,0.22988785867046757,5.766774170924996,6.164383561643836,48.63013698630138,True,False,False,True,batch8/case1543,False,nonlinear_axes
batch8/case1543/figure_1__panel_8/curve_2,batch8/case1543,10.1021/jacs.0c11261,10.1021/jacs.0c11261,figure_1,8,Simulation,Simulation,14,6,potential_x_current_y,False,False,rhe,True,V,mA,minus_E_RHE_negative_branch,1.0,single_current_sign,6,0.2064756322606927,2.718956956414915,4.109589041095891,49.452054794520556,False,False,False,True,batch8/case1543,False,nonlinear_axes
batch8/case1546/figure_3__panel_A/curve_ptc,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,a,Pt/C,Pt/C,15,13,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,13,0.39535594256034273,9.634586006721662,11.50033046926642,59.08790482485135,True,True,False,True,batch8/case1546,False,current_below_20_mA_cm2
batch8/case1546/figure_3__panel_A/curve_f,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,a,F,F,29,5,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,5,0.21570424686831707,0.3440268866483354,515.135492399207,599.7356245869134,False,False,False,True,batch8/case1546,False,insufficient_points_or_range
batch8/case1546/figure_3__panel_A/curve_bcn,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,a,BCN,BCN,44,22,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,23,0.21570424686831707,2.602505346776658,367.0852610707205,599.7356245869134,False,False,False,True,batch8/case1546,False,insufficient_points_or_range
batch8/case1546/figure_3__panel_A/curve_5pct_f_bcn,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,a,5% F/BCN,5% F/BCN,56,37,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,38,0.24136877482432076,9.942560342193707,151.61929940515537,441.1103767349637,True,True,False,True,batch8/case1546,False,current_below_20_mA_cm2
batch8/case1546/figure_3__panel_A/curve_10pct_f_bcn,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,a,10% F/BCN,10% F/BCN,20,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,0.21570424686831707,9.942560342193707,41.90350297422346,221.67878387309986,True,True,False,True,batch8/case1546,False,current_below_20_mA_cm2
batch8/case1546/figure_3__panel_A/curve_20pct_f_bcn,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,a,20% F/BCN,20% F/BCN,48,33,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,0.24136877482432076,9.942560342193707,291.7382683410443,545.5386649041641,True,True,False,True,batch8/case1546,False,current_below_20_mA_cm2
batch8/case1546/figure_3__panel_A/curve_30pct_f_bcn,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,a,30% F/BCN,30% F/BCN,32,26,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,27,0.24136877482432076,6.734494347693248,324.7851949768672,599.7356245869134,True,True,False,True,batch8/case1546,False,current_below_20_mA_cm2
batch8/case1546/figure_3__panel_F/curve_1,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,f,5% F/BCN,5% F/BCN,55,0,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,0.0,no_valid_points,0,,,,,False,False,False,True,batch8/case1546,False,insufficient_points_or_range
batch8/case1546/figure_3__panel_F/curve_2,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,f,10% F/BCN,10% F/BCN,41,0,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,0.0,no_valid_points,0,,,,,False,False,False,True,batch8/case1546,False,insufficient_points_or_range
batch8/case1546/figure_3__panel_F/curve_3,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,f,20% F/BCN,20% F/BCN,45,0,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,0.0,no_valid_points,0,,,,,False,False,False,True,batch8/case1546,False,insufficient_points_or_range
batch8/case1546/figure_3__panel_F/curve_4,batch8/case1546,10.1021/jacs.0c12386,10.1021/jacs.0c12386,figure_3,f,30% F/BCN,30% F/BCN,43,0,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,0.0,no_valid_points,0,,,,,False,False,False,True,batch8/case1546,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_c60,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,C60,C60,15,0,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,0.0,no_valid_points,0,,,,,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_c70,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,C70,C70,18,0,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,0.0,no_valid_points,0,,,,,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_sc3n_ih_c80,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,Sc3N@Ih(7)-C80,Sc3N@Ih(7)-C80,24,0,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,0.0,no_valid_points,0,,,,,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_sc3n_d3h_c78,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,Sc3N@D3h-C78,Sc3N@D3h-C78,24,4,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,4,0.21026802567006417,0.4718761796904492,551.1482254697288,601.2526096033405,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_sc3n_d5h_c80,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,Sc3N@D5h-C80,Sc3N@D5h-C80,28,5,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,5,0.24594186485466213,0.49509248773121933,551.1482254697288,601.2526096033405,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_gd3n_ih_c80,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,Gd3N@Ih(7)-C80,Gd3N@Ih(7)-C80,16,4,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,4,0.20970177425443565,0.3982634956587391,526.0960334029229,576.2004175365346,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_y3n_ih_c80,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,Y3N@Ih(7)-C80,Y3N@Ih(7)-C80,11,3,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,3,0.25217063042657606,0.4956587391468478,469.72860125260974,496.8684759916494,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_lu3n_ih_c80,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,Lu3N@Ih(7)-C80,Lu3N@Ih(7)-C80,11,3,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,3,0.24594186485466213,0.49792374480936197,448.85177453027154,480.1670146137788,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_sc3n_d3_c68,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,Sc3N@D3(6140)-C68,Sc3N@D3(6140)-C68,25,7,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,7,0.2210268025670064,0.5013212533031333,311.0647181628393,411.27348643006275,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1547/figure_2__panel_a/curve_ptc,batch8/case1547,10.1021/jacs.0c13002,10.1021/jacs.0c13002,figure_2,a,Pt/C,Pt/C,8,3,potential_x_current_y,True,True,rhe,True,V,uA_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,3,0.28104945262363157,0.4984899962249905,60.54279749478081,89.7703549060543,False,False,False,True,batch8/case1547,False,insufficient_points_or_range
batch8/case1548/figure_5__panel_a/curve_red,batch8/case1548,10.1021/jacs.1c00612,10.1021/jacs.1c00612,figure_5,a,Type C Rh–Au,Type C Rh–Au,34,15,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,15,6.823289070480078,78.73340143003064,2.100840336134454,36.5546218487395,True,True,True,True,batch8/case1548,True,included
batch8/case1548/figure_5__panel_a/curve_blue,batch8/case1548,10.1021/jacs.1c00612,10.1021/jacs.1c00612,figure_5,a,Rh/C,Rh/C,28,28,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,28,1.9203268641470843,78.52911133810011,9.663865546218489,100.4201680672269,True,True,True,True,batch8/case1548,True,included
batch8/case1548/figure_5__panel_a/curve_purple,batch8/case1548,10.1021/jacs.1c00612,10.1021/jacs.1c00612,figure_5,a,Pt/C,Pt/C,24,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,1.2461695607762984,78.73340143003064,1.8487394957983099,28.15126050420168,True,True,True,True,batch8/case1548,True,included
batch8/case1548/figure_5__panel_a/curve_gray,batch8/case1548,10.1021/jacs.1c00612,10.1021/jacs.1c00612,figure_5,a,2H/fcc Au nanosheet,2H/fcc Au nanosheet,22,5,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,7,0.28600612870275327,1.9203268641470843,217.64705882352942,292.01680672268907,False,False,False,True,batch8/case1548,False,insufficient_points_or_range
batch8/case1548/figure_5__panel_e/curve_1,batch8/case1548,10.1021/jacs.1c00612,10.1021/jacs.1c00612,figure_5,e,Initial,Initial,15,15,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,15,35.23153185830008,98.70632329827107,19.327731092436977,36.97478991596639,True,True,True,True,batch8/case1548,True,included
batch8/case1548/figure_5__panel_e/curve_2,batch8/case1548,10.1021/jacs.1c00612,10.1021/jacs.1c00612,figure_5,e,After 10 000 cycles,After 10 000 cycles,31,25,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,25,6.5409261274332,98.45242413251118,3.361344537815126,46.21848739495798,True,True,True,True,batch8/case1548,True,included
batch8/case1552/figure_2__panel_c/curve_1,batch8/case1552,10.1021/jacs.1c04626,10.1021/jacs.1c04626,figure_2,c,Pt/C,Pt/C,26,25,potential_x_current_y,True,True,non_rhe_or_unclear,False,V,mA,abs_overpotential_axis,-1.0,single_current_sign,26,3.4100719424460464,51.35251798561151,221.1425206124853,496.93757361601894,True,False,True,True,batch8/case1552,False,unsupported_potential_reference
batch8/case1552/figure_2__panel_c/curve_2,batch8/case1552,10.1021/jacs.1c04626,10.1021/jacs.1c04626,figure_2,c,Pt NWs/C,Pt NWs/C,55,35,potential_x_current_y,True,True,non_rhe_or_unclear,False,V,mA,abs_overpotential_axis,-1.0,single_current_sign,55,1.19424460431655,59.81294964028777,17.078916372202578,491.9905771495878,True,False,True,True,batch8/case1552,False,unsupported_potential_reference
batch8/case1552/figure_2__panel_c/curve_3,batch8/case1552,10.1021/jacs.1c04626,10.1021/jacs.1c04626,figure_2,c,PtIr NWs/C,PtIr NWs/C,37,37,potential_x_current_y,True,True,non_rhe_or_unclear,False,V,mA,abs_overpotential_axis,-1.0,single_current_sign,37,3.4100719424460464,59.410071942446045,10.895170789163707,307.71495877502946,True,False,True,True,batch8/case1552,False,unsupported_potential_reference
batch8/case1555/figure_9__panel_c/curve_1,batch8/case1555,10.1021/jacs.1c07276,10.1021/jacs.1c07276,figure_9,c,j-Total on Pt(100),Pt(100),38,33,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,0.22849002849002842,2.3686609686609685,28.82037533512061,162.16311556370817,False,False,False,True,batch8/case1555,False,insufficient_points_or_range
batch8/case1555/figure_9__panel_c/curve_2,batch8/case1555,10.1021/jacs.1c07276,10.1021/jacs.1c07276,figure_9,c,j-Total on Pt(111),Pt(111),48,35,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,35,0.21139601139601133,1.4011396011396011,91.04698744179481,239.20558769578102,False,False,False,True,batch8/case1555,False,insufficient_points_or_range
