curve_uid,paper_key,paper_title,figure_id,panel_id,curve_label,condition_label,regime_class,current_density_basis,eta_rule,selected_current_sign,canonical_fit_eligible,fit_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV
batch0/case2/figure_6__panel_a/curve_ptnps_te_utpnbs,10.1002/adma.202312724,Designable Photo-Responsive Micron-Scale Ultrathin Peptoid Nanobelts for Enhanced Performance on Hydrogen Evolution Reaction,figure_6,a,PtNPs/TE-UTPNBs,PtNPs/TE-UTPNBs,other_or_unclear,True,minus_E_RHE_negative_branch,-1.0,True,25,1.091860674968422,49.79245623533659,35.8547655068079,137.51891074130108
batch0/case2/figure_6__panel_a/curve_te_pnss,10.1002/adma.202312724,Designable Photo-Responsive Micron-Scale Ultrathin Peptoid Nanobelts for Enhanced Performance on Hydrogen Evolution Reaction,figure_6,a,TE-PNSs,TE-PNSs,other_or_unclear,True,minus_E_RHE_negative_branch,-1.0,True,29,0.5233712326294941,27.810864464898035,13.615733736762515,388.50226928895614
batch0/case2/figure_6__panel_a/curve_te_utpnbs,10.1002/adma.202312724,Designable Photo-Responsive Micron-Scale Ultrathin Peptoid Nanobelts for Enhanced Performance on Hydrogen Evolution Reaction,figure_6,a,TE-UTPNBs,TE-UTPNBs,other_or_unclear,True,minus_E_RHE_negative_branch,-1.0,True,28,1.2813571557480647,48.655477350658735,60.211800302571895,399.0922844175492
batch0/case20/figure_3__panel_a/curve_1,10.1002/adma.202519840,Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich b1-MoC1-x Enables Efficient Electrocatalytic Water Splitting | Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich α-MoC1-x Enables Efficient Electrocatalytic Water Splitting,figure_3,a,1%-RuSA/α-MoC1-x/C,1%-RuSA/α-MoC1-x/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,23,0.8775981524249409,99.19168591224019,25.1781472684086,178.85985748218528
batch0/case20/figure_3__panel_a/curve_2,10.1002/adma.202519840,Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich b1-MoC1-x Enables Efficient Electrocatalytic Water Splitting | Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich α-MoC1-x Enables Efficient Electrocatalytic Water Splitting,figure_3,a,2%-RuCS/SA/α-MoC1-x/C,2%-RuCS/SA/α-MoC1-x/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,27,3.018805674694818,99.37314417683933,12.5890736342043,105.22565320665083
batch0/case20/figure_3__panel_a/curve_3,10.1002/adma.202519840,Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich b1-MoC1-x Enables Efficient Electrocatalytic Water Splitting | Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich α-MoC1-x Enables Efficient Electrocatalytic Water Splitting,figure_3,a,3%-RuCS/SA/α-MoC1-x/C,3%-RuCS/SA/α-MoC1-x/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,23,6.647970966677662,95.56252062025735,0.7125890736342312,54.15676959619954
batch0/case20/figure_3__panel_a/curve_4,10.1002/adma.202519840,Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich b1-MoC1-x Enables Efficient Electrocatalytic Water Splitting | Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich α-MoC1-x Enables Efficient Electrocatalytic Water Splitting,figure_3,a,4%-RuCS/SA/α-MoC1-x/C,4%-RuCS/SA/α-MoC1-x/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,25,3.3817222038931027,99.55460244143848,0.7125890736342312,86.22327790973873
batch0/case20/figure_3__panel_a/curve_5,10.1002/adma.202519840,Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich b1-MoC1-x Enables Efficient Electrocatalytic Water Splitting | Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich α-MoC1-x Enables Efficient Electrocatalytic Water Splitting,figure_3,a,20% Pt/C,20% Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,38,1.022764764104254,99.19168591224019,3.6817102137767486,137.29216152019004
batch0/case21/figure_4__panel_a/curve_1,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_4,a,MoB,MoB,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,18,1.3878361306623443,95.49178848583288,260.1386962552011,395.4785020804439
batch0/case21/figure_4__panel_a/curve_2,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_4,a,MoB-BV,MoB-BV,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,20,0.28875654214041757,96.36347229741924,200.13869625520113,410.81830790568665
batch0/case21/figure_4__panel_a/curve_3,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_4,a,Ru/MoB,Ru/MoB,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,22,1.3878361306623443,98.86482584371055,49.070735090152525,343.4396671289876
batch0/case21/figure_4__panel_a/curve_4,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_4,a,Ru/MoB-BV,Ru/MoB-BV,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,17,6.314744630933056,98.90272513986643,28.09986130374473,118.77947295423027
batch0/case21/figure_4__panel_a/curve_5,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_4,a,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,19,3.2070023461469153,93.97581663959573,12.760055478502052,255.2843273231623
batch0/case21/figure_4__panel_a/curve_6,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_4,a,Ru/C,Ru/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,19,1.6910304999097743,98.48583288215126,16.255201109570038,181.30374479889048
batch0/case21/figure_6__panel_a/curve_1,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,a,MoB,MoB,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,6,126.17498192335506,435.50253073029654,299.6242171189979,357.4947807933194
batch0/case21/figure_6__panel_a/curve_2,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,a,MoB-Bv,MoB-Bv,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,15,1.2292118582791567,450.2530730296457,62.29645093945713,376.78496868476
batch0/case21/figure_6__panel_a/curve_3,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,a,Ru/MoB,Ru/MoB,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,10,18.148951554591484,478.0187997107737,34.43284620737649,185.6367432150313
batch0/case21/figure_6__panel_a/curve_4,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,a,Ru/MoB-Bv,Ru/MoB-Bv,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,5,234.63485177151125,484.52639190166303,89.77035490605425,142.76965901183016
batch0/case21/figure_6__panel_a/curve_5,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,a,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,9,66.73897324656546,497.54157628344177,33.458594293667375,154.2658315935978
batch0/case21/figure_6__panel_a/curve_6,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,a,Ru/C,Ru/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,9,20.751988430947268,461.532899493854,17.675713291579648,140.6263048016702
batch0/case21/figure_6__panel_b/curve_1,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,b,MoB,MoB,acidic,True,minus_E_RHE_negative_branch,-1.0,True,8,2.9112081513827825,247.45269286753998,362.64347826086964,540.8695652173914
batch0/case21/figure_6__panel_b/curve_2,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,b,MoB-Bv,MoB-Bv,acidic,True,minus_E_RHE_negative_branch,-1.0,True,7,2.9112081513827825,221.25181950509457,369.4608695652175,540.8695652173914
batch0/case21/figure_6__panel_b/curve_3,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,b,Ru/MoB,Ru/MoB,acidic,True,minus_E_RHE_negative_branch,-1.0,True,10,16.01164483260549,491.9941775836972,264.27826086956526,390.88695652173914
batch0/case21/figure_6__panel_b/curve_4,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,b,Ru/MoB-Bv,Ru/MoB-Bv,acidic,True,minus_E_RHE_negative_branch,-1.0,True,10,2.9112081513827825,430.85880640465786,48.069565217391336,237.00869565217397
batch0/case21/figure_6__panel_b/curve_5,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,b,Pt/C,Pt/C,acidic,True,minus_E_RHE_negative_branch,-1.0,True,8,2.9112081513827825,470.160116448326,124.03478260869569,145.46086956521742
batch0/case21/figure_6__panel_b/curve_6,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,b,Ru/C,Ru/C,acidic,True,minus_E_RHE_negative_branch,-1.0,True,11,2.9112081513827825,457.05967976710326,61.704347826086995,320.7652173913044
batch0/case21/figure_6__panel_c/curve_2,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,c,MoB-Bv,MoB-Bv,saline_or_seawater,True,minus_E_RHE_negative_branch,-1.0,True,22,2.5713745509547747,495.9065986008697,124.79784366576807,604.043126684636
batch0/case21/figure_6__panel_c/curve_3,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,c,Ru/MoB,Ru/MoB,saline_or_seawater,True,minus_E_RHE_negative_branch,-1.0,True,21,2.5713745509547747,495.1124976366043,48.24797843665755,336.38814016172495
batch0/case21/figure_6__panel_c/curve_4,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,c,Ru/MoB-Bv,Ru/MoB-Bv,saline_or_seawater,True,minus_E_RHE_negative_branch,-1.0,True,19,13.291737568538423,495.50954811873703,36.38814016172492,276.2803234501346
batch0/case21/figure_6__panel_c/curve_5,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,c,Pt/C,Pt/C,saline_or_seawater,True,minus_E_RHE_negative_branch,-1.0,True,16,20.835696729060285,478.03932690489694,7.00808625336918,103.23450134770877
batch0/case21/figure_6__panel_c/curve_6,10.1002/adma.202523202,Boron Vacancy Enhanced Ru-Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis | Boron Vacancy Enhanced Ru─Mo Electron Bridge as an Efficient Electrocatalyst for Anion Exchange Membrane Electrolysis,figure_6,c,Ru/C,Ru/C,saline_or_seawater,True,minus_E_RHE_negative_branch,-1.0,True,17,16.865191907733,490.5464170920779,12.668463611859806,159.29919137466297
batch0/case22/figure_2__panel_e/curve_1,10.1002/adma.72386,Theory-Guided Design of Ru-NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale | Theory-Guided Design of Ru–NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale,figure_2,e,Ru-NiFe,Ru-NiFe,alkaline,True,abs_overpotential_axis,1.0,True,38,7.354789669812192,300.273457053338,11.999924359895624,325.51075980484853
batch0/case22/figure_4__panel_a/curve_1,10.1002/adma.72386,Theory-Guided Design of Ru-NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale | Theory-Guided Design of Ru–NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale,figure_4,a,40% Pt/C,40% Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,25,11.538461538461538,476.9230769230769,22.432497589199635,320.11812921890066
batch0/case22/figure_4__panel_a/curve_2,10.1002/adma.72386,Theory-Guided Design of Ru-NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale | Theory-Guided Design of Ru–NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale,figure_4,a,NiFe,NiFe,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,30,6.410256410256411,500.0,26.482642237222777,439.5973963355834
batch0/case22/figure_4__panel_a/curve_3,10.1002/adma.72386,Theory-Guided Design of Ru-NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale | Theory-Guided Design of Ru–NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale,figure_4,a,Ru-NiFe,Ru-NiFe,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,21,8.974358974358974,478.2051282051282,2.1817743490839177,245.1904532304725
batch0/case22/figure_4__panel_a/curve_4,10.1002/adma.72386,Theory-Guided Design of Ru-NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale | Theory-Guided Design of Ru–NiFe Cathode Catalysts for Anion Exchange Membrane Water Electrolysis at Large Electrode Scale,figure_4,a,Fe foam,Fe foam,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,25,1.282051282051282,183.33333333333331,154.06219864995177,524.6504339440694
batch0/case23/figure_3__panel_a/curve_1,10.1002/anie.202317622,Constructing Interfacial Oxygen Vacancy and Ruthenium Lewis Acid-Base Pairs to Boost the Alkaline Hydrogen Evolution Reaction Kinetics | Constructing Interfacial Oxygen Vacancy and Ruthenium Lewis Acid–Base Pairs to Boost the Alkaline Hydrogen Evolution Reaction Kinetics,figure_3,a,Ru/CeO2-600,Ru/CeO2-600,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,23,10.113320504596961,97.66944622621338,32.38946845504225,147.64033780427224
batch0/case23/figure_3__panel_a/curve_2,10.1002/anie.202317622,Constructing Interfacial Oxygen Vacancy and Ruthenium Lewis Acid-Base Pairs to Boost the Alkaline Hydrogen Evolution Reaction Kinetics | Constructing Interfacial Oxygen Vacancy and Ruthenium Lewis Acid–Base Pairs to Boost the Alkaline Hydrogen Evolution Reaction Kinetics,figure_3,a,Ru/CeO2-900,Ru/CeO2-900,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,23,0.6841992730382699,94.07740004276245,8.54446100347742,183.40784898161948
batch0/case23/figure_3__panel_a/curve_4,10.1002/anie.202317622,Constructing Interfacial Oxygen Vacancy and Ruthenium Lewis Acid-Base Pairs to Boost the Alkaline Hydrogen Evolution Reaction Kinetics | Constructing Interfacial Oxygen Vacancy and Ruthenium Lewis Acid–Base Pairs to Boost the Alkaline Hydrogen Evolution Reaction Kinetics,figure_3,a,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,19,6.072268548214665,97.66944622621338,22.454048683556902,165.52409339294587
